order_id,order_date,customer_name,ciudad_cliente,product_name,category,manufacturer,quantity,unit_price_cop,ingreso_neto_item
723,,Camilo Gómez,Bogotá,AlphaMobile Go 4S,Accesorios,AlphaMobile,1,4997513.0,4997513.0
723,,Camilo Gómez,Bogotá,SunDigital X 7S,Wearables,SunDigital,3,3058774.0,9176322.0
723,,Camilo Gómez,Bogotá,ElectroNova Pro 9,Tablets,ElectroNova,1,,
724,,Andrés Ramírez,Bogotá,ElectroNova Max 5+,Wearables,ElectroNova,1,,
724,,Andrés Ramírez,Bogotá,BlueWave X 1+,Tablets,BlueWave,1,,
724,,Andrés Ramírez,Bogotá,QuantumX Lite 3+,Audio,QuantumX,3,,
724,,Andrés Ramírez,Bogotá,MegaDevices Pro 8,Tablets,MegaDevices,1,4573422.76,3887409.346
725,2024-11-22,Sara Castro,Bogota,BlueWave X 4S,Tablets,BlueWave,3,1920018.0,5760054.0
725,2024-11-22,Sara Castro,Bogota,MegaDevices Lite 9,Audio,MegaDevices,2,2094563.49,4189126.98
726,,Sofía Flores,Cartagena,SunDigital Air 5+,Tablets,SunDigital,1,1644942.0,1562694.9
726,,Sofía Flores,Cartagena,BlueWave X 4+,Audio,BlueWave,2,,
726,,Sofía Flores,Cartagena,MegaDevices X 2S,Audio,MegaDevices,2,,
727,,Jorge Ramírez,Barranquilla,QuantumX X 3S,Telefonos,QuantumX,1,2293514.0,2064162.6
727,,Jorge Ramírez,Barranquilla,MegaDevices X 2S,Audio,MegaDevices,3,3809560.0,11428680.0
727,,Jorge Ramírez,Barranquilla,NeoGadgets Go 5,Audio,NeoGadgets,3,,
727,,Jorge Ramírez,Barranquilla,NeoGadgets Go 6,Wearables,NeoGadgets,2,561.349,954.2933
728,,Sara López,Bucaramanga,MegaDevices Air 7+,Accesorios,MegaDevices,1,1572441.0,1415196.9000000001
728,,Sara López,Bucaramanga,TecnoPlus Pro 7+,Accesorios,TecnoPlus,1,,
728,,Sara López,Bucaramanga,ElectroNova Air 2+,Tablets,ElectroNova,1,624798.0,593558.1
729,,Valentina Gómez,Bogota,ElectroNova Lite 8+,Wearables,ElectroNova,2,,
729,,Valentina Gómez,Bogota,MegaDevices Max 9S,Tablets,MegaDevices,2,957.801,1915.602
730,,Luis Pérez,Cali,QuantumX X 4+,Audio,QuantumX,1,3516571.0,3340742.4499999997
731,,Valentina Torres,Villavicencio,UrbanTech Go 1,Telefonos,UrbanTech,1,1240130.0,1178123.5
731,,Valentina Torres,Villavicencio,MegaDevices Pro 2S,Telefonos,MegaDevices,3,4725858.0,14177574.0
731,,Valentina Torres,Villavicencio,ElectroNova Go 2S,Audio,ElectroNova,1,875.8,832.0099999999999
732,,Sara Ramírez,Manizales,ElectroNova Air 7+,Tablets,ElectroNova,3,3704719.0,11114157.0
732,,Sara Ramírez,Manizales,BlueWave Lite 5+,Tablets,BlueWave,2,2205621.0,3749555.6999999997
732,,Sara Ramírez,Manizales,AlphaMobile Max 9+,Tablets,AlphaMobile,2,4111752.0,8223504.0
733,,Jorge Rodríguez,Bogota,BlueWave Pro 8+,Wearables,BlueWave,3,387487.92,1162463.76
733,,Jorge Rodríguez,Bogota,QuantumX Pro 5,Accesorios,QuantumX,1,918946.7,827052.03
733,,Jorge Rodríguez,Bogota,SmartGear Pro 7,Tablets,Smart Gear,1,1413163.0,1413163.0
733,,Jorge Rodríguez,Bogota,UrbanTech Pro 6,Accesorios,UrbanTech,3,2898043.0,7390009.649999999
734,,Carlos Hernández,Pereira,SmartGear Max 3,Tablets,SmartGear,1,,
734,,Carlos Hernández,Pereira,SunDigital Air 8S,Tablets,SunDigital,2,2264457.0,4302468.3
734,,Carlos Hernández,Pereira,MegaDevices Max 1S,Wearables,MegaDevices,1,3229192.0,3067732.4
735,2023-07-27,Carlos García,Manizales,ElectroNova Max 9S,Wearables,ElectroNova,1,394512.0,394512.0
735,2023-07-27,Carlos García,Manizales,AlphaMobile Lite 4,Audio,AlphaMobile,2,,
736,2024-09-09,María Ramírez,Ibagué,AlphaMobile Air 4+,Audio,AlphaMobile,3,1055681.32,2691987.366
736,2024-09-09,María Ramírez,Ibagué,SmartGear Go 2S,Wearables,SmartGear,2,467438.37,794645.2289999999
736,2024-09-09,María Ramírez,Ibagué,MegaDevices Pro 9+,Tablets,MegaDevices,1,,
736,2024-09-09,María Ramírez,Ibagué,BlueWave Air 1+,Wearables,BlueWave,3,,
737,,Lucía Martínez,Villavicencio,NeoGadgets Air 4+,Telefonos,NeoGadgets,2,,
737,,Lucía Martínez,Villavicencio,SmartGear X 7+,Tablets,SmartGear,3,,
737,,Lucía Martínez,Villavicencio,BlueWave Go 1S,Audio,BlueWave,3,,
738,,Jorge Castro,Ibagué,BlueWave Pro 8+,Wearables,BlueWave,3,387.487,1162.461
738,,Jorge Castro,Ibagué,QuantumX Go 1,Accesorios,QuantumX,1,3892339.0,3892339.0
739,2023-07-12,Felipe Flores,Cali,MegaDevices Lite 1,Audio,MegaDevices,1,,
739,2023-07-12,Felipe Flores,Cali,SunDigital X 3,Accesorios,SunDigital,1,4581125.0,4581125.0
740,,Camilo Díaz,Cali,ElectroNova Max 5+,Wearables,ElectroNova,1,1353991.0,1353991.0
740,,Camilo Díaz,Cali,BlueWave Pro 5S,Tablets,BlueWave,2,,
740,,Camilo Díaz,Cali,NeoGadgets Max 4,Telefonos,NeoGadgets,3,474283.0,1351706.55
740,,Camilo Díaz,Cali,UrbanTech Pro 4S,Telefonos,UrbanTech,1,3998434.97,3998434.97
741,,María Torres,Barranquila,TecnoPlus Go 8S,Audio,TecnoPlus,2,,
742,,Lucía Díaz,Villavicencio,SunDigital Go 6,Tablets,SunDigital,3,3909572.0,11142280.2
742,,Lucía Díaz,Villavicencio,TecnoPlus Go 7S,Accesorios,TecnoPlus,1,4880133.0,4636126.35
742,,Lucía Díaz,Villavicencio,QuantumX Lite 1,Telefonos,QuantumX,3,,
742,,Lucía Díaz,Villavicencio,ElectroNova Pro 6,Tablets,ElectroNova,2,2535095.0,4816680.5
743,,Diana Pérez,Bogota,UrbanTech Go 6S,Tablets,UrbanTech,3,,
743,,Diana Pérez,Bogota,TecnoPlus Max 4+,Tablets,Tecno+,2,174657.6,296917.92
743,,Diana Pérez,Bogota,MegaDevices Air 6S,Wearables,MegaDevices,2,4738605.0,8529489.0
743,,Diana Pérez,Bogota,TecnoPlus Go 8S,Audio,TecnoPlus,2,,
744,,Valentina Ramírez,Bucaramanga,SmartGear Max 8,Accesorios,SmartGear,3,,
744,,Valentina Ramírez,Bucaramanga,MegaDevices X 3,Accesorios,MegaDevices,2,3475033.87,6950067.74
744,,Valentina Ramírez,Bucaramanga,NeoGadgets Max 9,Tablets,NeoGadgets,3,1378572.0,3722144.4
745,,Andrés Pérez,Bucaramanga,TecnoPlus X 3,Tablets,TecnoPlus,2,1722358.0,3444716.0
745,,Andrés Pérez,Bucaramanga,SunDigital Pro 6S,Tablets,SunDigital,3,,
745,,Andrés Pérez,Bucaramanga,SunDigital Lite 1+,Audio,SunDigital,2,3498575.0,6997150.0
745,,Andrés Pérez,Bucaramanga,UrbanTech Max 1S,Accesorios,UrbanTech,2,4309212.15,8618424.3
746,,Jorge Torres,Cartagena,SunDigital Lite 4S,Tablets,SunDigital,1,,
746,,Jorge Torres,Cartagena,MegaDevices Pro 8,Tablets,MegaDevices,2,4573422.0,9146844.0
746,,Jorge Torres,Cartagena,TecnoPlus Lite 9S,Wearables,TecnoPlus,3,737726.0,2213178.0
746,,Jorge Torres,Cartagena,BlueWave X 8+,Audio,BlueWave,3,2145528.95,6436586.850000001
747,2025-05-12,Juan Pérez,Bucaramanga,AlphaMobile Max 7S,Audio,AlphaMobile,3,,
747,2025-05-12,Juan Pérez,Bucaramanga,SunDigital Pro 8,Accesorios,SunDigital,3,3189864.0,9091112.4
748,,Sofía Pérez,Bucaramanga,ElectroNova Max 7S,Accesorios,Electro Nova,1,4304051.0,4304051.0
748,,Sofía Pérez,Bucaramanga,TecnoPlus Pro 3+,Telefonos,TecnoPlus,2,3616384.0,7232768.0
748,,Sofía Pérez,Bucaramanga,BlueWave Max 1+,Telefonos,BlueWave,1,3370259.14,3370259.14
748,,Sofía Pérez,Bucaramanga,BlueWave Go 8,Wearables,BlueWave,3,,
749,,Sofía Rodríguez,Medellin,SmartGear Lite 8+,Audio,SmartGear,2,622826.0,1183369.4
749,,Sofía Rodríguez,Medellin,AlphaMobile Lite 4,Audio,AlphaMobile,1,,
749,,Sofía Rodríguez,Medellin,BlueWave Lite 5,Audio,BlueWave,3,,
750,,Camilo Ramírez,Ibagué,QuantumX Lite 2S,Telefonos,QuantumX,3,2945519.0,7952901.3
750,,Camilo Ramírez,Ibagué,UrbanTech X 7S,Tablets,UrbanTech,3,1844766.0,5534298.0
750,,Camilo Ramírez,Ibagué,NeoGadgets Max 9,Tablets,NeoGadgets,3,,
751,,Valentina Martínez,Pereira,MegaDevices Max 9+,Wearables,MegaDevices,3,1435185.0,3659721.75
751,,Valentina Martínez,Pereira,NeoGadgets Go 5,Audio,NeoGadgets,1,,
751,,Valentina Martínez,Pereira,QuantumX Lite 1,Telefonos,QuantumX,2,,
752,,Diana Ramírez,Ibagué,QuantumX Lite 1,Telefonos,QuantumX,2,2769218.0,5538436.0
752,,Diana Ramírez,Ibagué,QuantumX Air 4S,Telefonos,QuantumX,2,4501035.0,8101863.0
753,2024-05-06,Paula García,Barranquilla,NeoGadgets Max 9,Tablets,NeoGadgets,1,1378572.66,1240715.3939999999
753,2024-05-06,Paula García,Barranquilla,QuantumX X 7+,Wearables,QuantumX,2,3020969.0,5135647.3
754,2024-12-29,Valentina Rodríguez,Medellín,UrbanTech Go 3S,Accesorios,UrbanTech,3,,
754,2024-12-29,Valentina Rodríguez,Medellín,QuantumX Lite 2S,Telefonos,QuantumX,2,2945519.0,5891038.0
754,2024-12-29,Valentina Rodríguez,Medellín,SmartGear X 7+,Tablets,SmartGear,2,,
754,2024-12-29,Valentina Rodríguez,Medellín,MegaDevices Go 4+,Accesorios,MegaDevices,2,1632530.95,3265061.9
755,,María Ramírez,Bucaramanga,SmartGear Max 7+,Wearables,Smart Gear,2,4824000.14,9648000.28
755,,María Ramírez,Bucaramanga,MegaDevices Max 7S,Telefonos,MegaDevices,3,3992732.0,10780376.4
755,,María Ramírez,Bucaramanga,SunDigital Lite 1+,Telefonos,SunDigital,1,2011440.0,1709724.0
756,,Camilo Gómez,Ibagué,SmartGear Air 5S,Audio,SmartGear,2,,
756,,Camilo Gómez,Ibagué,ElectroNova Max 9S,Wearables,ElectroNova,2,394512.0,670670.4
756,,Camilo Gómez,Ibagué,BlueWave X 8S,Wearables,BlueWave,2,,
757,,Felipe Martínez,Bogota,SunDigital X 3,Accesorios,SunDigital,1,4581125.0,4352068.75
757,,Felipe Martínez,Bogota,SunDigital Lite 2,Audio,SunDigital,3,4391740.0,13175220.0
757,,Felipe Martínez,Bogota,AlphaMobile Go 3,Wearables,AlphaMobile,2,4313433.0,7764179.4
757,,Felipe Martínez,Bogota,TecnoPlus Max 1,Telefonos,Tecno+,1,3603211.0,3603211.0
758,,Lucía García,Cartagena,ElectroNova Pro 9,Tablets,ElectroNova,3,2062134.0,5877081.899999999
758,,Lucía García,Cartagena,UrbanTech Lite 2S,Wearables,UrbanTech,2,357.837,715.674
758,,Lucía García,Cartagena,MegaDevices X 6S,Audio,MegaDevices,2,365472.0,657849.6
758,,Lucía García,Cartagena,QuantumX Pro 5,Accesorios,QuantumX,2,918946.0,1837892.0
759,,Felipe Flores,Cali,MegaDevices Air 6S,Wearables,MegaDevices,2,4738605.0,9003349.5
759,,Felipe Flores,Cali,MegaDevices Lite 9,Audio,MegaDevices,2,2094563.0,3979669.6999999997
759,,Felipe Flores,Cali,QuantumX Lite 3+,Audio,QuantumX,1,4645883.54,4645883.54
759,,Felipe Flores,Cali,TecnoPlus Max 6,Telefonos,TecnoPlus,2,4554433.0,9108866.0
760,,Felipe Martínez,Bogota,MegaDevices Pro 8+,Telefonos,MegaDevices,3,4780919.0,12191343.45
760,,Felipe Martínez,Bogota,BlueWave Air 9,Accesorios,BlueWave,2,919064.0,1746221.5999999999
760,,Felipe Martínez,Bogota,TecnoPlus Max 1,Wearables,Tecno+,2,1111854.0,2223708.0
760,,Felipe Martínez,Bogota,BlueWave X 8S,Wearables,BlueWave,3,,
761,,Paula Ramírez,Bogota,ElectroNova Lite 6+,Wearables,Electro Nova,1,384376.0,384376.0
761,,Paula Ramírez,Bogota,SunDigital Pro 9S,Audio,SunDigital,3,,
761,,Paula Ramírez,Bogota,QuantumX Pro 2+,Telefonos,QuantumX,1,2985680.0,2687112.0
761,,Paula Ramírez,Bogota,SunDigital Pro 8,Accesorios,SunDigital,3,3189864.0,9091112.4
762,,Andrés Flores,Bogotá,UrbanTech Air 5+,Wearables,UrbanTech,1,3976287.0,3777472.65
762,,Andrés Flores,Bogotá,SunDigital Go 6,Tablets,SunDigital,2,,
763,,Sofía Gómez,Bogota,SunDigital X 7+,Audio,SunDigital,1,,
763,,Sofía Gómez,Bogota,SmartGear Lite 8+,Audio,SmartGear,1,622826.46,560543.814
763,,Sofía Gómez,Bogota,BlueWave Go 1S,Audio,BlueWave,2,2191835.7,4164487.83
764,2025-06-25,María Ramírez,Ibagué,SmartGear Max 8,Accesorios,SmartGear,3,,
765,,Lucía López,Ibagué,UrbanTech Pro 4S,Telefonos,UrbanTech,3,3998434.37,11395537.954499999
765,,Lucía López,Ibagué,TecnoPlus X 3,Tablets,TecnoPlus,2,,
765,,Lucía López,Ibagué,UrbanTech X 2+,Wearables,UrbanTech,2,131115.31,262230.62
765,,Lucía López,Ibagué,SmartGear Lite 8+,Audio,SmartGear,3,622.826,1681.6302
766,,Camilo Torres,Manizales,BlueWave Lite 5+,Tablets,BlueWave,2,2205621.78,3749557.0259999996
766,,Camilo Torres,Manizales,QuantumX X 7+,Wearables,QuantumX,1,3020969.0,3020969.0
766,,Camilo Torres,Manizales,MegaDevices Max 9S,Tablets,MegaDevices,2,957.801,1628.2617
767,2024-03-12,Felipe Pérez,Villavicencio,ElectroNova Max 9S,Wearables,ElectroNova,3,394512.0,1183536.0
768,,Felipe Pérez,Bogotá,BlueWave X 3,Accesorios,BlueWave,1,2994597.0,2994597.0
768,,Felipe Pérez,Bogotá,AlphaMobile Go 4S,Accesorios,AlphaMobile,3,4997513.0,12743658.15
768,,Felipe Pérez,Bogotá,MegaDevices Max 1S,Wearables,MegaDevices,1,3229192.0,3067732.4
769,2023-02-03,Carlos Díaz,Cali,QuantumX Go 2+,Accesorios,QuantumX,3,1906962.0,5720886.0
769,2023-02-03,Carlos Díaz,Cali,SunDigital Air 1+,Telefonos,SunDigital,3,3440466.0,10321398.0
769,2023-02-03,Carlos Díaz,Cali,BlueWave Pro 8S,Audio,BlueWave,3,2796033.0,8388099.0
769,2023-02-03,Carlos Díaz,Cali,MegaDevices Air 9,Wearables,MegaDevices,1,2587697.0,2587697.0
770,,Jorge Torres,Bucaramanga,UrbanTech Go 1,Telefonos,UrbanTech,2,1240130.0,2108221.0
770,,Jorge Torres,Bucaramanga,NeoGadgets Max 3+,Tablets,NeoGadgets,1,,
770,,Jorge Torres,Bucaramanga,ElectroNova Max 7S,Accesorios,Electro Nova,3,,
771,,Valentina Torres,Villavicencio,UrbanTech Lite 5,Audio,UrbanTech,3,3758135.0,11274405.0
771,,Valentina Torres,Villavicencio,ElectroNova Air 4+,Wearables,ElectroNova,2,,
772,,Sofía Rodríguez,Medellin,BlueWave X 5S,Accesorios,BlueWave,2,,
773,,Andrés Díaz,Villavicencio,ElectroNova X 3S,Accesorios,ElectroNova,3,1294314.0,3494647.8000000003
773,,Andrés Díaz,Villavicencio,QuantumX Lite 1,Telefonos,QuantumX,2,2769218.0,4984592.4
774,,Valentina Martínez,Pereira,MegaDevices X 2S,Audio,MegaDevices,2,,
774,,Valentina Martínez,Pereira,SunDigital Go 6,Tablets,SunDigital,1,3909572.0,3323136.1999999997
775,,Sofía García,Bucaramanga,AlphaMobile X 5,Accesorios,AlphaMobile,3,3739918.0,11219754.0
776,,Juan Pérez,Bucaramanga,NeoGadgets Go 5,Audio,NeoGadgets,3,,
776,,Juan Pérez,Bucaramanga,SunDigital Air 2,Accesorios,SunDigital,2,,
777,,Ana Díaz,Ibagué,MegaDevices Max 9+,Wearables,MegaDevices,1,1435185.0,1363425.75
778,,Jorge Ramírez,Cartagena,UrbanTech X 2+,Wearables,UrbanTech,1,131115.0,111447.75
778,,Jorge Ramírez,Cartagena,BlueWave Air 9,Accesorios,BlueWave,3,919064.0,2619332.4
779,2024-03-27,Sara Hernández,Bucaramanga,TecnoPlus Max 4+,Wearables,TecnoPlus,1,4216850.97,3795165.8729999997
780,,Camilo Rodríguez,Medellin,QuantumX Go 2+,Accesorios,QuantumX,1,1906962.0,1716265.8
780,,Camilo Rodríguez,Medellin,ElectroNova Air 3,Audio,ElectroNova,1,630.596,630.596
780,,Camilo Rodríguez,Medellin,SunDigital Pro 8,Accesorios,SunDigital,3,3189864.0,9569592.0
780,,Camilo Rodríguez,Medellin,NeoGadgets Air 4+,Telefonos,NeoGadgets,1,3841696.0,3649611.1999999997
781,,Andrés García,Medellín,SmartGear Pro 5,Tablets,SmartGear,3,912.386,2600.3001
781,,Andrés García,Medellín,TecnoPlus Max 4+,Wearables,TecnoPlus,2,,
782,,Juan Flores,Villavicencio,TecnoPlus Max 1,Telefonos,Tecno+,1,3603211.0,3603211.0
782,,Juan Flores,Villavicencio,BlueWave Air 9S,Audio,BlueWave,2,2333766.0,4200778.8
782,,Juan Flores,Villavicencio,SmartGear Go 8,Accesorios,SmartGear,2,,
782,,Juan Flores,Villavicencio,UrbanTech Go 1,Telefonos,UrbanTech,3,,
783,,Carlos López,Pereira,QuantumX Max 9+,Audio,QuantumX,3,2945109.0,8835327.0
783,,Carlos López,Pereira,NeoGadgets Go 6,Wearables,NeoGadgets,2,561349.0,1122698.0
783,,Carlos López,Pereira,BlueWave Max 1S,Telefonos,BlueWave,3,435800.0,1176660.0
784,,Sofía Flores,Cartagena,NeoGadgets Max 3+,Tablets,NeoGadgets,2,,
785,2023-07-30, Diana Gómez ,Bogotá,TecnoPlus Air 5,Tablets,TecnoPlus,2,1301560.0,2603120.0
786,,Sofía Rodríguez,Medellin,SunDigital Max 6+,Tablets,SunDigital,3,806093.0,2418279.0
786,,Sofía Rodríguez,Medellin,QuantumX Pro 5,Audio,QuantumX,2,1348529.0,2427352.2
786,,Sofía Rodríguez,Medellin,SmartGear Max 7+,Wearables,Smart Gear,2,4824000.0,9648000.0
787,,Andrés Flores,Bogotá,UrbanTech X 4S,Wearables,UrbanTech,2,509544.0,1019088.0
787,,Andrés Flores,Bogotá,UrbanTech Lite 5,Audio,UrbanTech,1,,
788,2025-01-06,Juan García,Cartagena,AlphaMobile Go 4S,Accesorios,AlphaMobile,3,,
788,2025-01-06,Juan García,Cartagena,QuantumX X 2+,Wearables,QuantumX,1,3658773.05,3658773.05
788,2025-01-06,Juan García,Cartagena,NeoGadgets Max 4,Telefonos,NeoGadgets,2,474283.76,948567.52
788,2025-01-06,Juan García,Cartagena,SunDigital Lite 1+,Telefonos,SunDigital,2,,
789,,Sofía Gómez,Manizales,SunDigital Pro 8,Accesorios,SunDigital,3,,
789,,Sofía Gómez,Manizales,ElectroNova Pro 9,Tablets,ElectroNova,2,,
789,,Sofía Gómez,Manizales,TecnoPlus Lite 5S,Audio,TecnoPlus,2,2274684.49,4549368.98
789,,Sofía Gómez,Manizales,QuantumX Max 5+,Telefonos,QuantumX,2,3865021.0,7730042.0
790,2023-12-25,Sara Pérez,Manizales,MegaDevices Pro 8,Tablets,MegaDevices,3,,
790,2023-12-25,Sara Pérez,Manizales,ElectroNova Lite 9,Tablets,ElectroNova,2,3459366.0,6918732.0
791,,Valentina Martínez,Pereira,TecnoPlus X 3,Tablets,TecnoPlus,1,1722358.0,1550122.2
791,,Valentina Martínez,Pereira,BlueWave Pro 7+,Wearables,BlueWave,3,,
792,,Camilo Rodríguez,Ibagué,TecnoPlus Max 6,Telefonos,TecnoPlus,1,4554433.47,3871268.4494999996
792,,Camilo Rodríguez,Ibagué,QuantumX X 4S,Audio,QuantumX,2,3537767.0,6014203.899999999
792,,Camilo Rodríguez,Ibagué,MegaDevices X 3,Accesorios,MegaDevices,3,,
792,,Camilo Rodríguez,Ibagué,QuantumX Go 1,Accesorios,QuantumX,1,,
793,,Ana Rodríguez,Cali,SmartGear Max 9,Wearables,SmartGear,2,352.225,704.45
793,,Ana Rodríguez,Cali,TecnoPlus Pro 7+,Accesorios,TecnoPlus,1,,
793,,Ana Rodríguez,Cali,BlueWave X 1S,Audio,BlueWave,1,2702286.0,2296943.1
794,,Paula Flores,Cartagena,MegaDevices Lite 3,Telefonos,MegaDevices,3,1259263.0,3777789.0
794,,Paula Flores,Cartagena,NeoGadgets Lite 2+,Accesorios,NeoGadgets,3,891919.0,2675757.0
794,,Paula Flores,Cartagena,SmartGear Lite 8+,Audio,SmartGear,2,622.826,1245.652
795,2023-08-29,Jorge Martínez,Cali,MegaDevices Air 7S,Audio,MegaDevices,1,2544378.0,2162721.3
795,2023-08-29,Jorge Martínez,Cali,UrbanTech X 8,Telefonos,UrbanTech,3,1934925.0,4934058.75
796,,Lucía López,Manizales,MegaDevices X 2+,Audio,MegaDevices,1,,
796,,Lucía López,Manizales,BlueWave Air 9,Accesorios,BlueWave,2,919.064,1838.128
796,,Lucía López,Manizales,ElectroNova Max 9S,Wearables,ElectroNova,1,394512.0,335335.2
796,,Lucía López,Manizales,UrbanTech Go 1S,Accesorios,UrbanTech,3,3597851.0,10793553.0
797,,Luis Flores,Cartagena,AlphaMobile Air 1S,Accesorios,AlphaMobile,1,,
797,,Luis Flores,Cartagena,ElectroNova Lite 8+,Wearables,ElectroNova,1,4303593.0,3873233.7
797,,Luis Flores,Cartagena,ElectroNova Max 7S,Accesorios,Electro Nova,2,4304051.0,8608102.0
797,,Luis Flores,Cartagena,UrbanTech Go 6S,Tablets,UrbanTech,3,,
798,,Ana Díaz,Ibagué,ElectroNova Go 6,Telefonos,Electro Nova,3,3427432.0,10282296.0
798,,Ana Díaz,Ibagué,TecnoPlus Air 5,Tablets,TecnoPlus,3,1301560.61,3904681.83
798,,Ana Díaz,Ibagué,QuantumX Lite 8S,Tablets,QuantumX,3,3205747.0,9617241.0
799,,Carlos Castro,Bogotá,SunDigital Pro 6S,Tablets,SunDigital,3,4139865.96,10556658.197999999
799,,Carlos Castro,Bogotá,BlueWave Max 1S,Telefonos,BlueWave,1,435.8,435.8
799,,Carlos Castro,Bogotá,MegaDevices Air 7+,Accesorios,MegaDevices,3,,
799,,Carlos Castro,Bogotá,BlueWave Air 1+,Wearables,BlueWave,2,2367508.92,4498266.948
800,,Felipe Torres,Barranquila,ElectroNova Max 5+,Wearables,ElectroNova,3,1353991.0,3452677.05
800,,Felipe Torres,Barranquila,BlueWave Pro 8S,Audio,BlueWave,3,,
800,,Felipe Torres,Barranquila,NeoGadgets Go 6,Wearables,NeoGadgets,1,561349.0,533281.5499999999
800,,Felipe Torres,Barranquila,MegaDevices Pro 8+,Telefonos,MegaDevices,3,,
801,,Felipe Flores,Bucaramanga,NeoGadgets Max 4,Telefonos,NeoGadgets,1,474283.0,426854.7
801,,Felipe Flores,Bucaramanga,TecnoPlus Air 5,Tablets,TecnoPlus,3,1301560.0,3904680.0
801,,Felipe Flores,Bucaramanga,SunDigital X 7S,Wearables,SunDigital,3,,
802,,Camilo Ramírez,Ibagué,QuantumX Lite 2S,Telefonos,QuantumX,1,2945519.0,2945519.0
802,,Camilo Ramírez,Ibagué,AlphaMobile Max 9+,Tablets,AlphaMobile,2,4111752.0,8223504.0
803,,Lucía Díaz,Villavicencio,SunDigital X 3,Telefonos,SunDigital,2,,
803,,Lucía Díaz,Villavicencio,QuantumX Lite 3+,Audio,QuantumX,3,,
803,,Lucía Díaz,Villavicencio,TecnoPlus Max 4+,Wearables,TecnoPlus,1,4216850.0,4216850.0
804,,Lucía Ramírez,Medellín,MegaDevices Lite 8,Telefonos,MegaDevices,1,598140.0,568233.0
805,,Andrés García,Bogotá,TecnoPlus Pro 3+,Telefonos,TecnoPlus,1,3616384.0,3435564.8
805,,Andrés García,Bogotá,QuantumX X 4S,Audio,QuantumX,2,3537767.0,6721757.3
805,,Andrés García,Bogotá,UrbanTech Go 6S,Tablets,UrbanTech,1,2618642.0,2618642.0
805,,Andrés García,Bogotá,ElectroNova Max 9S,Wearables,ElectroNova,2,394512.58,710122.6440000001
806,,Andrés García,Bogotá,QuantumX X 7+,Wearables,QuantumX,1,3020969.23,3020969.23
807,,Camilo Torres,Manizales,AlphaMobile Go 3,Wearables,AlphaMobile,1,,
807,,Camilo Torres,Manizales,MegaDevices Max 9+,Wearables,MegaDevices,2,1435185.0,2726851.5
808,,Luis Flores,Cartagena,TecnoPlus Max 4+,Tablets,Tecno+,1,174.657,174.657
808,,Luis Flores,Cartagena,UrbanTech Pro 6,Accesorios,UrbanTech,2,2898043.0,5796086.0
808,,Luis Flores,Cartagena,AlphaMobile Air 7+,Telefonos,AlphaMobile,1,,
808,,Luis Flores,Cartagena,QuantumX Go 1,Accesorios,QuantumX,3,3892339.0,11677017.0
809,,Jorge Torres,Villavicencio,MegaDevices Air 7+,Accesorios,MegaDevices,1,1572441.0,1572441.0
810,2025-03-15,Sara Hernández,Bucaramanga,TecnoPlus Pro 7+,Accesorios,TecnoPlus,1,,
811,,Felipe Díaz,Ibagué,UrbanTech Pro 6,Accesorios,UrbanTech,1,2898043.67,2608239.303
811,,Felipe Díaz,Ibagué,MegaDevices Air 7S,Audio,MegaDevices,1,,
812,2024-09-18,Ana García,Cartagena,QuantumX Pro 5,Audio,QuantumX,1,,
812,2024-09-18,Ana García,Cartagena,SmartGear Max 8,Accesorios,SmartGear,2,,
812,2024-09-18,Ana García,Cartagena,QuantumX Pro 5,Accesorios,QuantumX,2,918.946,1837.892
812,2024-09-18,Ana García,Cartagena,AlphaMobile Pro 4S,Audio,AlphaMobile,3,4941876.0,14825628.0
813,,Juan Torres,Medellin,BlueWave Max 1+,Telefonos,BlueWave,1,3370259.0,3033233.1
813,,Juan Torres,Medellin,AlphaMobile Pro 3,Accesorios,Alpha Mobile,2,1934422.0,3481959.6
813,,Juan Torres,Medellin,BlueWave Pro 7+,Wearables,BlueWave,3,1117767.0,3017970.9
813,,Juan Torres,Medellin,SunDigital X 4+,Accesorios,SunDigital,1,,
814,,Lucía Díaz,Villavicencio,BlueWave X 4S,Tablets,BlueWave,2,,
815,,Jorge Ramírez,Cartagena,NeoGadgets Go 6+,Wearables,NeoGadgets,2,,
815,,Jorge Ramírez,Cartagena,MegaDevices Lite 3,Telefonos,MegaDevices,2,1259263.0,2518526.0
815,,Jorge Ramírez,Cartagena,SunDigital Go 6,Tablets,SunDigital,2,,
816,,Paula Pérez,Villavicencio,MegaDevices X 2+,Audio,MegaDevices,1,1647274.0,1482546.6
816,,Paula Pérez,Villavicencio,ElectroNova Lite 6+,Wearables,Electro Nova,1,384.376,384.376
817,,Andrés Pérez,Manizales,SmartGear Lite 8+,Audio,SmartGear,1,622826.48,622826.48
817,,Andrés Pérez,Manizales,BlueWave Max 1+,Telefonos,BlueWave,1,3370259.26,2864720.371
818,,Valentina Torres,Cartagena,QuantumX Max 5+,Telefonos,QuantumX,1,,
818,,Valentina Torres,Cartagena,SunDigital Lite 2,Audio,SunDigital,2,,
818,,Valentina Torres,Cartagena,ElectroNova Go 2S,Audio,ElectroNova,3,875800.0,2627400.0
819,,María Castro,Bucaramanga,MegaDevices X 2S,Audio,MegaDevices,1,3809560.26,3238126.221
